ID_CUSTOMER,COD_TIPO_NDG,IMP_GBV,PRED_PROB_RECOVERY_12M_AHEAD,PRED_RECOVERY_RATE_12M_AHEAD,PRED_INCASSI_12M_AHEAD,PRED_RECOVERY_CLASS,expected_recovery_ratio,unrecovered_amount,recovery_score
21716,C,618.55,0.9396635278330956,0.3349631751702103,207.1914720015336,A,0.33496317517021035,411.35852799846634,0.314752678874615
16838,C,1493.34,0.9071865640145677,0.3441023284423158,513.8617711560479,A,0.3441023284423158,979.478228843952,0.31216500900899674
15538,C,732.89,0.9077573830774978,0.343189775297618,251.5203544178713,A,0.34318977529761807,481.36964558212867,0.31153305232312023
20076,G,2130.95,0.9798092563887127,0.3175008453093269,676.5784263119101,A,0.31750084530932693,1454.3715736880897,0.3110902671453193
16091,C,684.55,0.6118171756802122,0.5074987004137382,347.4082353682245,B,0.5074987004137382,337.14176463177546,0.3104964215485115
14558,C,300.2,0.5724590784673271,0.5393016617973788,161.89835887157312,B,0.5393016617973788,138.30164112842687,0.3087281323284256
7563,G,1892.7,0.9013344660735786,0.3421712897318391,647.6276000754518,A,0.3421712897318391,1245.0723999245483,0.3084107767361549
21167,C,458.18,0.8834911864405565,0.3490189088207672,159.91348364349915,A,0.34901890882076725,298.26651635650086,0.308355129844248
26044,C,13549.61,0.52994460451243,0.5810789093090822,7873.392600363434,B,0.5810789093090822,5676.217399636566,0.30793963278431574
24969,F,829.35,0.7106678134975075,0.4332880785532593,359.34746794814566,B,0.43328807855325935,470.00253205185436,0.30792389139998105
3416,F,442.0,0.7809245181100475,0.3934298772553729,173.89600574687483,A,0.39342987725537293,268.10399425312517,0.3072390373057472
27266,C,9223.81,0.9228276007684793,0.3324565137388742,3066.515715989765,A,0.3324565137388742,6157.294284010235,0.3068000469334982
3560,F,455.52,0.8836975764325875,0.3458825231177345,157.55640693059044,A,0.34588252311773454,297.9635930694095,0.3056555474095304
27943,C,3855.73,0.6732974965366811,0.4538902247574934,1750.07815630421,B,0.4538902247574934,2105.65184369579,0.30560315203169186
22720,F,1172.53,0.7624898906221895,0.399031280298899,467.8761470888681,A,0.39903128029889906,704.6538529111319,0.30425731726993976
23592,F,7922.94,0.9067830720306088,0.3354038595964488,2657.3846553510884,A,0.33540385959644886,5265.555344648911,0.30413854217579084
7823,C,1053.49,0.8391432726735271,0.3602445509392418,379.5140319689818,A,0.36024455093924174,673.9759680310183,0.3022967914379605
9410,C,1202.59,0.7140705850241378,0.4218785450284525,507.3469194657667,B,0.4218785450284525,695.2430805342333,0.3012510594575991
10447,G,830.75,0.9387217833174774,0.3201539423668909,265.9678876212946,A,0.3201539423668909,564.7821123787054,0.3005354797147687
4401,G,4399.52,0.6645722933202494,0.4516864359412512,1987.203508652254,B,0.45168643594125124,2412.3164913477467,0.3001782905951272
14767,F,249.05,0.6218078578910213,0.4824068291332195,120.14342079562832,B,0.4824068291332195,128.9065792043717,0.29996435705532715
26530,F,596.04,0.8152807512987584,0.3675976050017664,219.10287648525284,A,0.3675976050017664,376.9371235147471,0.2996952515814644
26091,F,820.46,0.7633129945006903,0.392531742957932,322.0565938272649,A,0.39253174295793203,498.4034061727351,0.29962458015379434
7027,F,1489.01,0.8616021175400236,0.3471414518501743,516.8970932194281,A,0.34714145185017437,972.1129067805718,0.29909781000002833
15918,G,364.38,0.4976773492394102,0.6000596308236967,218.6497282795386,C,0.6000596308236967,145.7302717204614,0.2986360864539165
8888,C,931.45,0.5674830539593517,0.5250047273372159,489.0156532782498,B,0.5250047273372159,442.4343467217503,0.29793128601242
13852,F,850.47,0.6620131429599427,0.4494940326926809,382.2811899841444,B,0.449494032692681,468.1888100158556,0.2975709573246209
26963,F,832.88,0.8627998600675183,0.3411366340447835,284.1258797632193,A,0.3411366340447835,548.7541202367806,0.2943326401177434
23002,G,782.26,0.8972924903769205,0.3249486016683113,254.19429314105324,A,0.32494860166831135,528.0657068589468,0.291573940035457
7,C,63.13,0.5774361352365828,0.504080441347205,31.82259826224905,B,0.504080441347205,31.307401737750954,0.291074261899881
26551,C,285.69,0.6535248283049965,0.4423491578585652,126.3747309086135,B,0.4423491578585652,159.31526909138648,0.28908615744037863
3662,G,519.15,0.7535446579965751,0.382860572854476,198.7620663974012,A,0.382860572854476,320.38793360259876,0.28850253943199894
24164,C,520.32,0.9917743365778842,0.2907187791179159,151.26679515063404,A,0.29071877911791594,369.053204849366,0.2883274242904035
22376,C,1060.69,0.9466986386010954,0.3039158556142431,322.3605088914716,A,0.30391585561424317,738.3294911085284,0.287716726759291
2759,C,28.83,0.7615427042701872,0.3763899718270822,10.85132288777478,A,0.3763899718270822,17.97867711222522,0.2866370370053758
3508,F,871.59,0.7953266872657121,0.3597216990722626,313.5298356943934,A,0.35972169907226265,558.0601643056066,0.286096267260736
15165,C,1176.93,0.6960233347848096,0.4106243031110757,483.2760610605183,B,0.4106243031110757,693.6539389394818,0.28580409679505936
27749,G,5391.28,0.5691156238474608,0.5016437079029422,2704.501689542974,B,0.5016437079029422,2686.778310457026,0.28549327177233635
20499,F,900.3,0.9471607945016824,0.3004907017758755,270.5317788088207,A,0.3004907017758755,629.7682211911792,0.28461301183440635
16811,C,50.52,0.7482647432392417,0.3788673613180842,19.140379093789612,B,0.37886736131808413,31.37962090621039,0.2834930888384053
10402,G,780.74,0.8732639918054425,0.322845603590977,252.0584765476194,A,0.322845603590977,528.6815234523806,0.28192944052869406
1292,F,366.16,0.8664377950047478,0.3244497615611065,118.80052469321475,A,0.3244497615611065,247.35947530678527,0.2811155359968213
12229,F,375.78,0.7856985417812871,0.3564647173840411,133.95231149857497,A,0.3564647173840411,241.827688501425,0.2800738086451197
24739,G,679.28,0.808280435749529,0.3456440740825579,234.78910664279996,A,0.345644074082558,444.4908933572,0.27937734281369236
95,C,0.01,0.5364417076028912,0.5207893978532309,0.0052078939785323,B,0.52078939785323,0.0047921060214677,0.27937315388586864
23329,F,512.77,0.7861903433702239,0.3551662171208167,182.1185811530412,A,0.35516621712081675,330.6514188469588,0.2792282501917184
5842,F,2202.25,0.928370812528168,0.3006590484530538,662.1263894557378,A,0.30065904845305386,1540.1236105442622,0.2791230851063074
9262,G,1238.06,0.7438120840206726,0.374871506246368,464.1134170233784,B,0.37487150624636806,773.9465829766216,0.27883395630107954
22893,C,1241.53,0.9335145914875176,0.2984541488918746,370.5397794737291,A,0.2984541488918746,870.9902205262708,0.2786113028805531
18752,G,1368.14,0.6045701702333904,0.4595477329274835,628.7256353274073,B,0.45954773292748347,739.4143646725928,0.2778288511263374
1717,G,1625.3,0.7931706776096202,0.348138214496069,565.829040020461,A,0.348138214496069,1059.470959979539,0.2761330234936504
17567,C,419.08,0.6408591713136323,0.4308246245209575,180.54998364424287,B,0.43082462452095754,238.5300163557571,0.2760979118520076
8593,C,6.5,0.514035012936973,0.5362977344565044,3.485935273967278,B,0.5362977344565043,3.014064726032722,0.27567581286941856
25458,C,1194.78,0.8565618813987536,0.3205904109251774,383.0350111651835,A,0.3205904109251774,811.7449888348165,0.2746055255404695
9920,G,1193.12,0.8051498879144956,0.3407503969193547,406.5561135724205,A,0.3407503969193547,786.5638864275794,0.27435514388643834
8262,F,600.38,0.7679142599480386,0.3569672843484635,214.3160181771305,A,0.3569672843484635,386.0639818228695,0.2741202679861114
15048,F,1371.14,0.8543149570155717,0.3190875430484258,437.5136937754186,A,0.3190875430484258,933.6263062245815,0.2726012606236203
24071,C,6838.32,0.7885136279160836,0.3456938518795112,2363.965181184699,A,0.3456938518795112,4474.354818815301,0.2725843132937986
12478,F,1340.76,0.911916259493112,0.2976823039047229,399.12052578329633,A,0.29768230390472294,941.6394742167037,0.2714613330940867
11482,C,934.25,0.5595114154745945,0.484892668791903,453.0109758188354,B,0.484892668791903,481.2390241811646,0.2713029834690114
788,G,1232.09,0.7820364647848312,0.3460602744836846,426.3774035886029,A,0.34606027448368454,805.712596411397,0.27063175365968906
25379,F,2395.26,0.87111126964949,0.3103481357931618,743.3644757399287,A,0.3103481357931618,1651.8955242600714,0.2703477586041335
16128,G,8213.43,0.3780295414125283,0.7141449669893636,5865.579696219449,C,0.7141449669893636,2347.8503037805513,0.2699678943730543
24616,C,198.04,0.8136049363193769,0.3306223499126663,65.47645017670445,A,0.33062234991266637,132.56354982329555,0.26899597594645763
23468,F,1827.38,0.9264102947087832,0.2863442187836008,523.2596985207764,A,0.2863442187836008,1304.1203014792236,0.2652722321114719
16377,C,136.47,0.7125661824675554,0.3694395665085255,50.41741764141848,B,0.36943956650852555,86.05258235858152,0.26325014155944854
3474,F,857.43,0.7163747787905176,0.3667528900958282,314.464930554866,B,0.36675289009582823,542.965069445134,0.2627325205131819
24468,F,2299.75,0.9636582865805848,0.2720163960122005,625.5697067290582,A,0.27201639601220057,1674.1802932709418,0.26213085410294296
119,G,3987.08,0.818659687216887,0.3199600050275838,1275.7061368453788,A,0.3199600050275838,2711.373863154621,0.2619383576377953
21230,F,532.21,0.919824438563188,0.2829333582145272,150.57996257535356,A,0.28293335821452725,381.6300374246465,0.26024901737047484
26083,F,320.65,0.6226591945479436,0.4161347266479391,133.43360009966167,B,0.41613472664793916,187.2163999003383,0.25911011371803444
5757,F,621.23,0.7949655224707408,0.3251580601911744,201.99794173256328,A,0.3251580601911744,419.23205826743674,0.25848944720544953
9927,C,324.41,0.5123826326000964,0.5035460883441438,163.3553865197237,B,0.5035460883441438,161.05461348027632,0.2580082703812531
10823,C,4107.83,0.8300582544727546,0.3095161781208833,1271.4398419703082,A,0.30951617812088333,2836.3901580296915,0.2569164585420986
23619,C,14049.88,0.6256221972623316,0.4099375968249427,5759.574042878826,B,0.40993759682494274,8290.305957121174,0.25646606006606043
3593,F,450.23,0.8752159264455922,0.2922356722108327,131.57326669948324,A,0.29223567221083274,318.65673330051675,0.25576931459445434
5687,C,934.68,0.907600357771428,0.2810587571222762,262.6999991070491,A,0.2810587571222762,671.9800008929508,0.25508902851897075
20278,F,5691.42,0.6323706131804472,0.4008308790562136,2281.296881678116,B,0.40083087905621373,3410.1231183218842,0.2534736687704355
16419,C,212.25,0.6126963679528308,0.4134197285553842,87.7483373858803,B,0.4134197285553842,124.5016626141197,0.2533007661259291
14595,C,3733.95,0.5203182152787719,0.4856499741063287,1813.392720814326,B,0.4856499741063287,1920.557279185674,0.2526925277771867
27366,G,912.37,0.8095963045383036,0.3113599389603923,284.0754675092932,A,0.3113599389603924,628.2945324907068,0.2520758559636054
20861,F,2303.98,0.9155618749496968,0.2733731826823636,629.8463454365121,A,0.2733731826823636,1674.1336545634879,0.2502900636976308
22025,G,666.81,0.884458198735023,0.282973337561894,188.68945121964651,A,0.28297333756189397,478.12054878035343,0.2502780884300304
19285,G,799.91,0.8304542483239585,0.3009396357538283,240.72462403584484,A,0.30093963575382837,559.1853759641551,0.24991659900083138
